City	Country	Continent	Category	Sub-Category	Action Type	Action Name	Year	Action description	Source(s)	Link(s)	GCOM ID	CDP Account number	Character count of description	description usability
Amsterdam	Netherlands		Water		Wastewater to energy initiatives		2014	Sludge incinerated. Biogas used for energy production and green gas.	CDP			31148	68	
Amsterdam	Netherlands		Waste		Integrated waste management		2014	Waste and Energy Company: production of sustainable energy and raw materials.	CDP			31148	77	
Amsterdam	Netherlands		Waste		Improve the efficiency of waste collection		2014	"separate collection of glas, paper, textiles, chemical waste, bulky waste. Also 6 collection points for al sorts of waste throughout the city. Pilots for separate collection of plastics."	CDP			31148	186	
Amsterdam	Netherlands		Urban Land Use		Urban agriculture		2014	Several pilots	CDP			31148	14	
Amsterdam	Netherlands		Urban Land Use		Limiting urban sprawl		2014	Amsterdam is a compact city. No urban sprawl	CDP			31148	44	
Amsterdam	Netherlands		Urban Land Use		Greenspace and/or bio-diversity preservation and expansion		2014	Ecological infrastructure. Long term policy on green spaces.	CDP			31148	60	
Amsterdam	Netherlands		Urban Land Use		Eco-district development strategy		2014	Oldest ecodistrict is 10 years old.	CDP			31148	35	
Amsterdam	Netherlands		Urban Land Use		Brownfield redevelopment programs		2014	Transformation area: redevelopment with climate neutral ambition.	CDP			31148	65	
Amsterdam	Netherlands		Transport		Infrastructure for non-motorized transport		2014	Walking and biking (Amsterdam is famous for it's biccycle policy and success).	CDP			31148	78	
Amsterdam	Netherlands		Transport		Improve the efficiency of freight systems		2014	several pilots in inner city. Now in phase of upscaling.	CDP			31148	56	
Amsterdam	Netherlands		Transport		Improve the accessibility to public transit systems		2014	Improving quality of bus and tramlines.	CDP			31148	39	
Amsterdam	Netherlands		Transport		Improve fuel economy and reduce CO2 from motorized vehicles		2014	close cooperation with carcompanies:  introducing electrical vehicles. amsterdam provides the infrastructure.	CDP			31148	109	
Amsterdam	Netherlands		Outdoor Lighting		Smart lighting		2014	Pilot together with Philips and Cisco.	CDP			31148	38	
Amsterdam	Netherlands		Outdoor Lighting		LED / CFL / other luminaire technologies		2014	LED in street lighting.	CDP			31148	23	
Amsterdam	Netherlands		Other		Water > Water recycling or reclamation		2014	Waternet is our water cycle company and also responsible for water recycling or reclamation.	CDP			31148	92	
Amsterdam	Netherlands		Other		Waste > Waste to energy		2014	Waste and energy plant of Amsterdam has the highest electrical efficiency of more than 30%.	CDP			31148	91	
Amsterdam	Netherlands		Other		Urban Land Use > Compact cities		2014	Amsterdam is a compact city. No urban sprawl and very high density.	CDP			31148	67	
Amsterdam	Netherlands		Other		Transport > Improve fuel economy and reduce CO2 from bus and/or light rail operations		2014	Using green electricity.	CDP			31148	24	
Dallas	USA		Transport		Improve the accessibility to public transit systems		2014		CDP			35860	0	
Amsterdam	Netherlands		Other		Public procurement > Encourage sustainable food production and consumption		2014	part of public procurement strategy.	CDP			31148	36	
Amsterdam	Netherlands		Other		Public procurement > Encourage low carbon products		2014	part of public procurement strategy.	CDP			31148	36	
Amsterdam	Netherlands		Other		Finance > Clean technology funds		2014	"Amsterdam Investment Fund, pillar Climate Sustainability Air Quality with criteria such as CO2 reduction and return on investment (revolving fund)."	CDP			31148	147	
Amsterdam	Netherlands		Other		Energy Supply > Smart grid		2014	"Part of Amsterdam Smart City program
10,000 households connected to smart grid."	CDP			31148	79	
Amsterdam	Netherlands		Other		Energy Supply > Clean energy procurement strategies		2014	part of Amsterdams procurement policy	CDP			31148	37	
Amsterdam	Netherlands		Other		Energy Demand in Buildings > Building codes and standards		2014	Energy labelling	CDP			31148	16	
Amsterdam	Netherlands		Food		Promotion of climate smart eating habits		2014	Food vision and campagne	CDP			31148	24	
Amsterdam	Netherlands		Finance		Carbon finance capacity building		2014	developing new green finance instruments together with finance sector.	CDP			31148	70	
Amsterdam	Netherlands		Energy Demand in Buildings		Low or zero carbon energy supply generation		2014	Wind and solar. Districtheating supplied by waste and energy plant	CDP			31148	66	
Amsterdam	Netherlands		Energy Demand in Buildings		Switching to low-carbon fuels		2014	Districtheating	CDP			31148	15	
Amsterdam	Netherlands		Energy Demand in Buildings		Renewable on-Site energy generation		2014	"Subsidy for solar panels on roofs, decentralised energy production.
Buying a share in a windmill."	CDP			31148	97	
Amsterdam	Netherlands		Energy Demand in Buildings		Financing mechanisms for retrofit		2014	low interest loans for private owners	CDP			31148	37	
Amsterdam	Netherlands		Energy Demand in Buildings		Energy efficiency/retrofit measures		2014	Agreement with housing corporations	CDP			31148	35	
Athens	Greece		Waste		Waste prevention policies and programs		2014	Green point for the collection of bulky solid wastes and channeling towards different waste streams (repair - reuse or recycle)	CDP			31149	127	
Athens	Greece		Waste		Recycling or composting collections and/or facilities		2014	Different bins throughout the city for separate collection of recyclables	CDP			31149	73	
Athens	Greece		Waste		Recyclables and organics separation from other waste		2014	Pilot project for separate collection of organics and composting	CDP			31149	64	
Athens	Greece		Waste		Improve the efficiency of waste collection		2014	1. Waste transfer station. 2. Establishment of large underground waste bins in central squares of the city	CDP			31149	106	
Athens	Greece		Urban Land Use		Urban agriculture		2014	Establishment of a municipal urban garden in a brownfield area	CDP			31149	62	
Athens	Greece		Outdoor Lighting		LED / CFL / other luminaire technologies		2014	Extensive replacement of conventional lamps with LED technology	CDP			31149	63	
Atlanta	USA		Waste		Recycling or composting collections and/or facilities		2014	"Not only does every singlefamily household have a 96-gallon bin that was provided at no cost, Atlantans have access to bimonthly recycling events for non-traditional recyclables."	CDP			1093	178	
Chicago	USA		Other		Finance > Clean technology funds		2014	The Clean Energy Trust awarded $250 thousand in prizes to Midwest clean energy companies.	CDP			3203	89	
Atlanta	USA		Transport		Transportation demand management		2014	Companies are signing up for transportation demand management plans.  Data is being gathered by the Clean Air Campaign.	CDP			1093	119	
Atlanta	USA		Transport		Infrastructure for non-motorized transport		2014	"The Atlanta BeltLine is the most comprehensive revitalization effort ever undertaken in the City of Atlanta and among the largest, most wide-ranging urban redevelopment and mobility projects currently underway in the United States. This sustainable project is providing a network of public parks, multi-use trails and transit by re-using 22-miles of historic railroad corridors circling downtown and connecting 45 neighborhoods directly to each other."	CDP			1093	451	
Atlanta	USA		Other		Water > Water recycling or reclamation		2014	Chattahoochee River Keeper is provided resources for residents throughout the community to make rain-water collection easy and affordable.	CDP			1093	138	
Atlanta	USA		Other		Public procurement > Encourage sustainable food production and consumption		2014	"Atlanta has a great number of urban farms and community gardens popping up. Both through grants and educational outreach, Atlanta is supporting the development of local food production. Non Profits around the city are joining forces to create local food accessible."	CDP			1093	265	
Atlanta	USA		Food		Promotion of climate smart eating habits		2014	Atlanta's Power to Change initiative encourages stakeholders to eat locally produced food rather than rely on food that travels across the country. Non Profits around the city are joining forces to create local food accessible.	CDP			1093	227	
Atlanta	USA		Energy Demand in Buildings		Renewable on-Site energy generation		2014	"The local utility provider, Georgia Power, has recently released the Advanced Solar Initiative to install 210MW of solar energy by 2015. A portion of that will be in the City of Atlanta."	CDP			1093	186	
Atlanta	USA		Energy Demand in Buildings		Energy efficiency/retrofit measures		2014	Better Buildings Challenge has over 70 million square feet of commercial building space signed up for energy efficiency and conservation improvements to reach 20% reduction in energy/water demand.   Ordinance: All new construction or major renovations of municipal facilities must meet LEED Silver standards.	CDP			1093	308	
Austin	USA		Water		Water recycling and reclamation		2014	The City of Austin has developed an effluent reuse (purple pipe) system and is continuing to expand.	CDP			1184	100	
Austin	USA		Waste		Recycling or composting collections and/or facilities		2014	"The City of Austin passed a Single Use Bag Ordinance in 2012 as part of Austin's Zero Waste Plan.  Austin Resource Recovery offers single stream recycling to all customers, waste reduction assistance programs, pay as you throw billing, and home green waste / compost collection."	CDP			1184	278	
Austin	USA		Urban Land Use		Urban agriculture		2014	"The City of Austin has a Sustainable Urban Agriculture program focused on creating community gardens and works closely with the Sustainable Food Policy Board to improve the availability of safe, nutritious, locally, and sustainably grown food."	CDP			1184	243	
Austin	USA		Urban Land Use		Transit oriented development		2014	"The City of Austin, in conjunction with Capital Metro recently added a light rail line that connects the north suburbs to downtown. Transit oriented development that includes affordable housing was part of this project and will be part of future urban rail programs."	CDP			1184	266	
Austin	USA		Urban Land Use		Limiting urban sprawl		2014	"Imagine Austin, Austin's comprehensive master plan seeks to reduce urban sprawl by promoting improvements to the central business district and increased density in the urban core.  This includes increased focus on housing affordability and green infrastructure."	CDP			1184	261	
Austin	USA		Urban Land Use		Greenspace and/or bio-diversity preservation and expansion		2014	"The City of Austin has a large network of urban parks, watershed protection lands, and aquifer protection areas."	CDP			1184	112	
Austin	USA		Urban Land Use		Compact Cities		2014	"Imagine Austin, Austin's comprehensive master plan, includes strategies that focus on transportation and land planning in an effort to make the city more ""compact and connected."""	CDP			1184	178	
Austin	USA		Transport		Infrastructure for non-motorized transport		2014	"Emission reductions have not been quantified but the city has invested in bike infrastructure that includes bike lanes, bike parking, and a partnership with B-cycle to provide a bike sharing program."	CDP			1184	199	
Fafe	Portugal		Water		Methane recovery for reuse		2014		CDP			50671	0	
Austin	USA		Other		Energy Supply > Combined heat and power		2014	Austin Energy has developed numerous combined heat and power systems across the city to meet demand in new developments. Examples include the Mueller mixed use development and Domain shopping center.	CDP			1184	199	
Austin	USA		Energy Demand in Buildings		Low or zero carbon energy supply generation		2014	"Austin Energy recently completed power purchase agreements with a 30 MW solar PV power plant, a biomass power plant, and numerous wind power plants. These projects are assisting the utility in meeting their goal of 35% renewable generation by 2020."	CDP			1184	248	
Austin	USA		Energy Demand in Buildings		Energy efficiency/retrofit measures		2014	"Austin Energy offers numerous rebates to residential and commercial customers to incentivize energy efficiency retrofits, including HVAC systems, insulation, lighting, windows, etc. GHG reductions are calculated in terms of MW savings"	CDP			1184	234	
Austin	USA		Energy Demand in Buildings		Building performance rating and reporting		2014	"The City of Austin has an Energy Conservation Audit and Disclosure ordinance that applies to single family homes, multi-family properties, and commercial properties. The ordinance requires differing levels of audits, measurement, benchmarking and reporting to stakeholders. Reductions are quantified as part of the Austin Energy goal of 800 MW of energy efficiency."	CDP			1184	365	
Austin	USA		Energy Demand in Buildings		Building Codes and Standards		2014	The City of Austin has modified its building code to require all new single family homes to be net zero energy capable by 2015.	CDP			1184	127	
Baltimore	USA		Urban Land Use		Urban agriculture		2014	Homegrown Baltimore Urban Agriculture Plan	CDP			35853	42	
Baltimore	USA		Urban Land Use		Brownfield redevelopment programs		2014	Baltimore Development Corporation runs the brownfield redevelopment programs for the City of Baltimore	CDP			35853	102	
Baltimore	USA		Public Procurement		Encourage sustainable food production and consumption		2014	Homegrown Baltimore Urban Agriculture Plan	CDP			35853	42	
Baltimore	USA		Outdoor Lighting		LED / CFL / other luminaire technologies		2014	ESS 1.G Retrofi t Baltimore’s street lights for more effi cient energy usage	CDP			35853	76	
Baltimore	USA		Other		water infrastructure		2014	GGC 2.A Repair water supply infrastructure	CDP			35853	42	
Baltimore	USA		Other		Tree Planting		2014	GGC 3.A Increase the number of trees planted	CDP			35853	44	
Baltimore	USA		Other		promoting cool roofs		2014	"ESS 1.I Promote cool roof installations and other roofi ng technologies

Through additional funding, the City will be initializing a cool roof outreach program in 2013. Weatherization office currently has installed coo roofs on some properties and will continue this effort."	CDP			35853	274	
Baltimore	USA		Other		improve biking infrastructure		2014	LUT 4.C Expand and improve bicycle infrastructure	CDP			35853	49	
Baltimore	USA		Other		Finance > ESCO financing		2014	The City currently engages in ESCO contracts for retrofits on city-owned buildings.	CDP			35853	83	
Baltimore	USA		Other		Energy Demand in Buildings > Building codes and standards		2014	"ESS 3.A Adopt green building standards for new residential construction and major
renovation"	CDP			35853	92	
Baltimore	USA		Other		Education > climate change-focused curriculum		2014	"ESS 1.F Conduct outreach programs in schools

This is a supporting measure in our CAP"	CDP			35853	85	
Baltimore	USA		Energy Demand in Buildings		Renewable on-Site energy generation		2014	ESS 2.B Conduct Outreach for solar installations to achieve 30 MW of PV installed in total across all sectors by 2020	CDP			35853	117	
Baltimore	USA		Energy Demand in Buildings		Energy efficiency/retrofit measures		2014	" ESS 1.D Conduct commercial and residential energy effi ciency outreach

The Baltimore Energy Challenge does outreach, as well as low-hanging retrofits within homes and businesses"	CDP			35853	179	
Baltimore	USA		Energy Demand in Buildings		Energy efficiency/retrofit measures		2014	"ESS 1.H Encourage switch from heating oil to natural gas

Through additional funding, the City's weatherization office will be able to convert more furnaces throughout the city from oil to natural gas, starting in 2013 and through 2016"	CDP			35853	235	
Baltimore	USA		Energy Demand in Buildings		Building Codes and Standards		2014	Streamline and standardize permitting for renewable energy installations	CDP			35853	72	
Berlin	Germany		Other		transport plan		2014	"In March 2011 the Senate Department for Urban Development and the Environment presented  the new Urban Development Plan Transport with a 2025 planning horizon. A ""Mobility Programme 2016"" bundles up the long-term strategies and measures for the transport sector. It is prognosed that the CO2 emissions from the motorised traffic on the main network decline by about 38 % between 2006 and 2025. This is owed to the reduction of the traffic and technical improvements. The scenarios are linked with the scenarios of the energy consumption development of Berlins Energy Concept 2020."	CDP			31153	580	
Berlin	Germany		Other		Energy Supply > Combined heat and power		2014	"The district heating system was renovated and expanded to about 1,750 km of district heating routes. Berlin has the largest district heating network in Western Europe. The expansion of district heating with combined heat and power (CHP) saves significant amounts of CO2. More than 1,164,000 homes are supplied from this network."	CDP			31153	328	
Berlin	Germany		Other		Database		2014	"Berlin’s Solar Atlas shows precisely whether a roof is suitable for using solar energy and whether the investment will pay off. Possible
electricity generation, CO2 savings and investment costs are displayed in a single overview.To prepare this Solar Atlas, all of the approximately 500,000 roofs in the city were lasermeasured from an aircraft. Data such as roof slope, compass direction and shadow formation were incorporated into the calculation for solar power and savings potentials. Insolation as well as the mean price and the efficiency of solar cells were assessed. The Solar Atlas uses the existing 3D city model of Berlin, which is based on the official land register. An integrated yield calculator also facilitates
the individual calculation of costs and yields. By entering the surface area of the module, the cost of the module, service life, interest
and reimbursement rates it is possible to make corresponding estimates. The Solar Atlas can be found at www.businesslocationcenter.de."	CDP			31153	1001	
Berlin	Germany		Other		Climate protection agreements		2014	"Climate protection agreements: Since 2006 sixteen partners have concluded climate protection agreements with the Senate with different operating periods (the Water Company / the Berlin Cleaning Service / the Berlin Swimming Pool Company / Berlin´s Real Estate Management Company / the Oil Efficiency Initiative / Berlins service company IT-Centre / the Municipal Hospital Group Vivantes / the two zoological gardens / energy suppliers and housing associations / Freie Universität Berlin / Guild for heating and climate Berlin / Guild for Chimney Sweep Berlin / Central German Trade Association for fuels / Energy Services Association / mineral oils Industry Association / Institute for Economic oil heating). These climate protection agreements are an instrument that builds on voluntary engagement, while at the same time they incorporate a high level of commitment, because these agreements are backed up by mutually binding obligations. The agreements also specify the planned volumes of investment."	CDP			31153	1002	
Berlin	Germany		Energy Demand in Buildings		Energy efficiency/retrofit measures		2014	see above 4.1	CDP			31153	13	
Berlin	Germany		Energy Demand in Buildings		Energy efficiency/retrofit measures		2014	"Around one third of Berlin´s residential buildings have already been fully or partly modernized. Financing came from the federal KfW and the Berlin Modernizing and Maintenance Development Programme. Within this programme about €8 billion were invested from 1991 to 2001. Since 1990 the energy consumption of approximately 273,000 panelised building structures has been greatly reduced. Today, half of these residential units consume around 80 kilowatt hours per year and thus only half as much energy as in 1990.  The heating structure has completely changed since 1990. In 1990 400,000 residential units still had coal-fired ovens. By 2005 this number was reduced to 60,000. At the same time the number of residential units using environmentally friendly natural gas for heating almost doubled."	CDP			31153	795	
Boston	USA		Water		Methane recovery for reuse		2014	"Although not under municipal authority, the regional water and sewer authority recovers methane from its treatment of waste water. Boston residents, businesses, and institutions account for about one-third of the waste."	CDP			35268	219	
Boston	USA		Waste		Recycling or composting collections and/or facilities		2014	"The City is facilitating residential recycling by providing larger and more convenient recycling bins to all residents. The City already provides curbside recycling pickup for all residents in Boston. For several years, the City has been actively exploring the possibility of expanding organic waste composting facilities serving the city."	CDP			35268	339	
Boston	USA		Waste		Recyclables and organics separation from other waste		2014	"The City provides six weeks of curbside pickup of yard waste for six weeks every spring and fall. In 2013, the City established a pilot program through the summer to allow Boston residents to bring organic wastes to several farmers markets."	CDP			35268	240	
Boston	USA		Urban Land Use		Urban agriculture		2014	"In December 2013, the City of Boston added to its zoning code Article 89, which allows commercial agriculture, including the raising of some animals, in the urban environment. This supplements Boston's existing network of farmers' markets and community gardens."	CDP			35268	261	
Boston	USA		Urban Land Use		Transit oriented development		2014	TOD is a major theme of planning and project review in Boston and is included as an important theme in the City's climate action plan.	CDP			35268	134	
Boston	USA		Urban Land Use		Eco-district development strategy		2014	"The City recently hired a District Energy Fellow to focus its efforts on developing eco-districts, particularly around district energy possibilities in two areas of Boston. Increased district energy will contribute both to climate mitigation and climate preparedness."	CDP			35268	267	
Boston	USA		Transport		Infrastructure for non-motorized transport		2014	"Boston is continuing to expand its bicycle infrastructure. The Boston Bike Network Plan has a goal of increasing bicycle lanes and tracks in the city from 120 miles in 2013 to 195 in 2018 and 356 in 2043. Hubway, the City's bike-sharing program, now includes over 100 stations and 1,000 bikes in the Boston area."	CDP			35268	312	
Boston	USA		Transport		Improve the accessibility to public transit systems		2014	"The City of Boston works closely with the regional authority that oversees the public transit system to improve service, reliability, and accessility."	CDP			35268	150	
Boston	USA		Transport		Improve fuel economy and reduce CO2 from motorized vehicles		2014	The infrastructure for electric vehicles is expanding in Boston. New parking facilities are now required to include EV charging facilities. City programs and regulations have facilitated a great increase in the proportion of the city's taxi fleet that is hybrid.	CDP			35268	262	
Boston	USA		Transport		Awareness and education for non-motorized transport		2014	"Boston BIke has an extensive education and outreach program, and supports programs that provide free or low-cost bikes to those who need them. The City's Complete Streets program is ensuring that streets in Boston are becoming more welcoming to pedestrians and cyclists."	CDP			35268	270	
Boston	USA		Finance		Carbon finance capacity building		2014	Renew Boston is actively exploring innovative methods to increase financing opportunities for energy efficiency and other energy measures.	CDP			35268	138	
Boston	USA		Energy Demand in Buildings		Renewable on-Site energy generation		2014	"The Renew Boston program, in addition to energy efficiency, also works with stakeholders and City agencies to facilitate photovoltaic and solar thermal installations in Boston."	CDP			35268	176	
Boston	USA		Energy Demand in Buildings		Financing mechanisms for retrofit		2014	"Building owners and tenants in Boston can take advantage of the Commonwealth of Massachusetts's energy efficiency retrofit incentives, including zero-percent financing. Renew Boston conducts extensive outreach programs on these and facilitates participation by Boston businesses and residents."	CDP			35268	293	
Boston	USA		Energy Demand in Buildings		Energy efficiency/retrofit measures		2014	"The Renew Boston program is the City's partnership with regional utilities, the Commonwealth of Massachusetts, and others to promote and facilitate energy efficiency in all segments of the real estate market."	CDP			35268	208	
Boston	USA		Energy Demand in Buildings		Building performance rating and reporting		2014	"Boston enacted its Building Energy Reporting and Disclosure Ordinance in 2013, which, when fully implemented, will require all buildings greater than 35000 square feet (3250 square meters) to annually report their energy and water use."	CDP			35268	235	
Boston	USA		Energy Demand in Buildings		Building Codes and Standards		2014	"In 2007, the City of Boston adopted a green building zoning article, which required all new large buildings to meet LEED standards. In 2010, the City also adopted Massachusetts's energy ""stretch"" code, which established a higher level of energy performance in all buildings."	CDP			35268	274	
Buenos Aires	Argentina		Waste		Waste prevention policies and programs		2014	"A program on public awareness campaigns to reuse, reduce and recycle, and sustainable consumption promotion is taking place, in order to reduce MSW generation and final disposal. 
A pilot test took place in a City area, Palermo, where buildings were invited to participate on a waste source separation program becoming green buildings. More than 3000 buildings joined the program."	CDP			31155	380	
Dallas	USA		Other		Water > Water recycling or reclamation		2014		CDP			35860	0	
Buenos Aires	Argentina		Waste		Waste prevention policies and programs		2014	"With the aim of increasing the amount of waste recovered for reuse and recycle, the Green Economy Centre has created the recyclable materials bank, a program based on recyclable material recovery among entrepreneurs. It is a virtual tool, which brings together supply and demand for recyclable materials, increasing resources efficiency use."	CDP			31155	341	
Buenos Aires	Argentina		Waste		Waste prevention policies and programs		2014	"As from October 9th, 2012, supermarkets and autoservice, deliver only non-biodegradable bags which are certified in accordance with the provisions of the IRAM N ° 13610 and comply with the measures. 50% of the non-biodegradable bags delivered by these shops should be green and 50% black, so they can be used for source separation of household waste.  The City´s Law No. 3147 states that these shops replace their non-biodegradable bags to biodegradable gradually during 2013.  These businesses count, as from October 2012, with incentive schemes through which to implement measures which ensure that their clients stop using non-biodegradable bags and start using reusable bags, cart or return their nonbiodegradable bags for recycling. In addition, they must have enough supply of reusable bags available for sale, in order to promote its use, and must implement recycling systems for non-biodegradable bags to ensure proper treatment of those bags returned by customers."	CDP			31155	973	
Buenos Aires	Argentina		Waste		Recycling or composting collections and/or facilities		2014	"Solid waste disposal is done outside city limits, where methane sequestration and treatment is performed. Still, we are committed to progressively reduce the total amount of waste sent to final disposal through the promotion of waste segregation programs and the encouragement of a local recycling market. The local Government is now working with urban recycling cooperatives where more than 4,200 people formally work, to which it provides transportation, uniforms, and mandatory registration cards. The collected material is transported into one of the 7 green centers (waste separation centres), which are operated by the cooperatives."	CDP			31155	638	
Buenos Aires	Argentina		Waste		Recycling or composting collections and/or facilities		2014	"In 2013, a Mechanical Biological Treatment Plant (MBT) was launched, as a joint initiative between the local and the regional government. This plant is located within the landfill premises (outside the City boundaries) and treats 1000tn of waste per day, 310 day a year, diverting 400tn of organic and 200tn of recyclable waste per day."	CDP			31155	336	
Buenos Aires	Argentina		Waste		Recycling or composting collections and/or facilities		2014	"The city now counts with 7 green centres, where waste classification takes place. Residents may take directly their recyclable waste.  The City also counts with its first mobile and sustainable recycling collection point: Green mobile Center. It was designed especially for residents in order to dispose of certain residential waste streams and was built from a recycled container.  It has 16 photovoltaic modules in 4 panels located on the roof that generate the energy needed to cover 100% of their energy consumption. It is lit, both internally and externally, with LED technology and has a green roof, covered with vegetation and native plants of the City. All these features allow the Center to work as an informative point to spread the existence and use of this technology, as a mean of mitigating the effects of climate change.
In addition to the 7 green centers operating in the City and operated by the Urban Waste Picker Cooperatives, the Government enabled 16 green points for receiving recyclable materials in parks. These are available two days a week from 14 to 18 pm, except on rainy days."	CDP			31155	1105	
Buenos Aires	Argentina		Waste		Improve the efficiency of waste collection		2014	"The City is currently undergoing a transformation in the waste collection system. In order to reduce 78% of solid waste in 2014 and encourage separation at source, 66% of the city area already has black containers while others, green containers specifically for recyclables. These mean the eradication of bags lying on the street."	CDP			31155	330	
Buenos Aires	Argentina		Transport		Infrastructure for non-motorized transport		2014	"Cycling offers an environmentally-friendly and space-efficient way to travel around the city. It is an emission-free, low-cost travel mode that the City seeks to promote as part of our strategy to increase non-motorized transportation and decrease private vehicle use. The protected bike path network is currently 117km long. Located at side streets, away from intense vehicular flows, the bike paths are increasingly being used by the population. The network has been designed to join strategic points of the City. Not only they do not contaminate and are one of the most economical means of transportation, while at the same time improving health: they also appear to be a fast means of transport.
Besides reducing pollution, non motorized means of transport happen to be more affordable, as well as healthier and faster, to move around a big city like Buenos Aires."	CDP			31155	868	
Buenos Aires	Argentina		Transport		Infrastructure for non-motorized transport		2014	"The Buenos Aires Bicycle Program promotes the use of bicycles as an ecological, healthy, and fast means of transportation. This Program includes the creation of a protected bike path network and bicycle parking infrastructure, the implementation of a free biking system, the provision of road safety education, and the promotion for its use in the private sector as a real alternative for transportation. The biking system counted as to December 2013, with 32 stations and more than 900 available bicycles. Launched at the end of 2010, today it has 114,889 registered users.  As part of Corporate Social Responsibility Program more than 50 companies offer storage, lockers, and changing rooms for their employees, to encourage the use of the bicycle as a mean of transport to get to work."	CDP			31155	788	
Buenos Aires	Argentina		Transport		Infrastructure for non-motorized transport		2014	"Pedestrian priority areas: Pedestrian streets humanize public space and redefine it as a meeting point. With these goals in mind, the City defined pedestrian priority streets, widened and levelled sidewalks to encourage pedestrian traffic unimpeded. At the moment, in the downtown area, 40 streets have been pedestrianized and/or levelled."	CDP			31155	339	
Buenos Aires	Argentina		Transport		"Improve rail, metro, and tram infrastructure, services and operations"		2014	"The current network has six underground lines and a skyline (Premetro), reaching a total length of 58km. It is estimated that the subway holds a 10% of all trips are made daily in the metropolitan area of Buenos Aires, carrying 1,300,000 passengers a day. The system has a good connection to the main railway lines, linking the major transhipment centers for the City of Buenos Aires. The Government of the City is currently undertaking extension works of the subway network with the aim of revitalizing it through enlargement. During 2013, 4 new stations were inaugurated. The City of Buenos Aires has made a record investment over the past four years in the expansion and modernization of public passenger transport."	CDP			31155	718	
Buenos Aires	Argentina		Transport		"Improve bus infrastructure, services, and operations"		2014	"The City Government started implementing a network of exclusive lanes for bus and taxi circulation in order to reap the benefits of these forms of transportation while addressing the issues that have traditionally undercut their effectiveness. This change in circulation follows the environmental urban plan (a law passed by the local legislature unanimously), and also implies transforming one-way avenues into two-way ones, in order to increase passenger flow. In fact, an immediate result of this program has been journey time reduction. Preferential lanes for public transportation and counter- flow lanes do account for the reduction of 10% to 35% of journey time reduction."	CDP			31155	679	
Buenos Aires	Argentina		Transport		"Improve bus infrastructure, services, and operations"		2014	"Taxis, as well as public buses, drive on preferential lanes within the City and are allowed to enter the ban area for private vehicles, between 11 and 16hs."	CDP			31155	156	
Buenos Aires	Argentina		Transport		"Improve bus infrastructure, services, and operations"		2014	"BRT (Bus Rapid Transit) uses dedicated bus lanes, fewer stops, time-saving technologies, and additional efficiency measures to make bus travel fast, reliable, and effective. The first BRT lane was inaugurated on 2011 and it is 12,5km long. Currently, the network is 38.5km long, with the inauguration of two new corridors: 9 de Julio Avenue (3 km) and South corridor (22.5 km).
Besides the benefits regarding GHG emission reduction, these excusive bus lanes has an effect on urban noise pollution reduction as a consequence of an improvement in the traffic management (or in the vehicular system)"	CDP			31155	596	
Buenos Aires	Argentina		Transport		Awareness and education for non-motorized transport		2014	"Public awareness to increase the use of bicycles include bike rides organized by the City Government during social events, and campaigns on bicycle benefits to health and life quality, as well as advantages to the city, for example by comparing parking space taken by cars and bikes, among others."	CDP			31155	297	
Buenos Aires	Argentina		Other		Transport - Private cars desincentives		2014	"In order to disincentive private vehicles from entering the City, highways tolls fares have been increased and segregated in rush and off-peak hours.  In this line, since December 2011, tolls fares have increased four times. The last one, applicable from January 2013, has reached 10% increase in the fare, expecting to finance subway service."	CDP			31155	343	
Buenos Aires	Argentina		Other		Social inclusion and environmental quality subsidies		2014	"A program for socio environmental initiatives is taking place in communities, which consists of the granting of nonrefundable contributions (subsidies) aiming at financing eco-friendly projects of production and infrastructure which help improve the standard of living in vulnerable communities. The contributions shall be of up to 30,000 Argentine Pesos and their beneficiaries shall be non-profit organizations and cooperatives for projects entailing social inclusion and environmental quality. During 2013, two subsidies were handed."	CDP			31155	536	
Buenos Aires	Argentina		Other		Green economy		2014	"In line with the G3 objectives, the Environmental Protection Agency established the Green Economy Centre, with the goal of promoting the transformation of the productive sector of the City towards a more sustainable economy through the design, development and implementation of public policies. During 2013, the Centre worked on a Green job registry, aiming to promote the green job market in the City."	CDP			31155	402	
Buenos Aires	Argentina		Other		Green economy		2014	"The Entrepreneur Orientation Centre works as a counselling centre for those who wish to develop an idea and / or business project “environmentally friendly” or in strengthening a newly established venture aimed at an environment improvement and innovation. In 2012, 3,200 entrepreneurs enrolled in the Entrepreneurial Development Program, where different activities, training, networking and experience exchange took place during almost 7 months."	CDP			31155	446	
Dallas	USA		Other		Waste > Waste prevention policies or programs		2014		CDP			35860	0	
Buenos Aires	Argentina		Other		Finance- tax exemption		2014	"In October 2013, a joint resolution was signed by the Environmental Protection Agency (APrA, for its acronym in Spanish) and the Government Administration of Public Revenue (AGIP, for its acronym in Spanish), which establishes the plate tax exemption to all hybrid and / or electric vehicles based in the City of Buenos Aires. 
It is noteworthy that at present only a few brands offer this type of cars in the City. It is expected that in the medium term, more choices will be available and prices will decrease; which will likely increase these vehicles sales. This, plus the tax benefit, the sale of these vehicles will boost. 
This action is another incentive the Government of the City of Buenos Aires in order to have a greener city."	CDP			31155	738	
Buenos Aires	Argentina		Other		Finance - tax exemption		2014	"In order to access to a 5% discount in lighting, sweeping and cleaning taxes, hotels can sign in to the Environmental Friendly Hotels Program, where the EPA recognises those who work towards a sustainable business management."	CDP			31155	225	
